U965_HCC1806	U965_MCF10A	U965_MCF7	U965_MDA231	U965_T47D	con_HCC1806	con_MCF10A	con_MCF7	con_MDA231	con_T47D	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	Normal_vs_Luminal_logFC	Normal_vs_Luminal_AveExpr	Normal_vs_Luminal_t	Normal_vs_Luminal_P.Value	Normal_vs_Luminal_adj.P.Val	Normal_vs_Luminal_B	Normal_vs_Luminal_-log(P.Value)	Normal_vs_Luminal_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	Normal_vs_Luminal_Valid	Normal_vs_Luminal_Significant
#!{Type}E	E	E	E	E	E	E	E	E	E	C	C	N	N	N	N	N	N	N	N	N	N	T	T	T	T	T	T	T	T
#!{C:Subtype}Basal	Normal	Luminal	Basal	Luminal	Basal	Normal	Luminal	Basal	Luminal																				
17.875900268554688	19.253765106201172	19.36899185180664	17.76155662536621	17.965600967407227	18.11566734313965	21.493335723876953	20.460254669189453	18.677127838134766	18.35292625427246	Homo sapiens	1:Experimental evidence at protein level	113	6	-1.08875306165711	18.9280810906731	-1.5683853926701	0.142875060955767	0.363609003443608	-5.03401716230751	0.845043571310591	0.439365371606653	sp|O95182|NDUA7_HUMAN	O95182	NDUA7_HUMAN	NDUFA7	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7		+	
20.13072967529297	18.542673110961914	20.764707565307617	20.481740951538086	21.497169494628906	22.03841209411621	18.58345603942871	21.632869720458984	22.026641845703125	18.347658157348633	Homo sapiens	1:Experimental evidence at protein level	432	2	2.23781934556133	20.4036323687547	2.40664519526289	0.0331912609892829	0.135697663764894	-3.76015560518164	1.47897624773348	0.867427629294935	sp|O95232|LC7L3_HUMAN	O95232	LC7L3_HUMAN	LUC7L3	Luc7-like protein 3		+	
18.397396087646484	18.820728302001953	19.75153160095215	19.65336799621582	19.987571716308594	18.215330123901367	18.90924835205078	20.234121322631836	20.063617706298828	19.213891983032227	Homo sapiens	1:Experimental evidence at protein level	611	5	1.17252051396239	19.32724477455	1.8001172646217	0.0971162464213956	0.287540259012367	-4.70962653542092	1.01270811158572	0.541301340390491	sp|O95251|KAT7_HUMAN	O95251	KAT7_HUMAN	KAT7	Histone acetyltransferase KAT7		+	
21.92226791381836	20.816890716552734	22.66891098022461	20.857528686523438	19.964689254760742	21.90080451965332	20.688751220703125	21.728464126586914	21.921043395996094	19.098711013793945	Homo sapiens	1:Experimental evidence at protein level	243	1	0.361719083192565	21.1514729066406	0.433709032666098	0.672225445581346	0.83658826057239	-6.09456881219168	0.1724850523152	0.0774882339514239	sp|O95292|VAPB_HUMAN	O95292	VAPB_HUMAN	VAPB	Vesicle-associated membrane protein-associated protein B/C		+	
19.413066864013672	18.209117889404297	20.453208923339844	18.33534049987793	19.427738189697266	21.79073715209961	21.17268180847168	21.933210372924805	21.660140991210938	22.12544822692871	Homo sapiens	1:Experimental evidence at protein level	355	2	1.55981401577303	20.4497676098432	1.36951752491659	0.196021909728414	0.437096946386595	-5.28912049349332	0.707695384039644	0.35942222753479	sp|O95299|NDUAA_HUMAN	O95299	NDUAA_HUMAN	NDUFA10	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial		+	
19.9985408782959	20.548046112060547	19.15001678466797	19.617778778076172	19.328170776367188	20.197696685791016	20.58481216430664	19.88746452331543	20.4799861907959	20.06299591064453	Homo sapiens	1:Experimental evidence at protein level	1197	0	-0.708122977668893	19.9840801785457	-1.18283785935042	0.259870838252759	0.506953606216137	-5.5056655725176	0.58524245269014	0.295031783243084	sp|O95347|SMC2_HUMAN	O95347	SMC2_HUMAN	SMC2	Structural maintenance of chromosomes protein 2		+	
21.638378143310547	18.178638458251953	21.52759552001953	21.10307502746582	21.248149871826172	18.66590118408203	20.721155166625977	19.903852462768555	18.209272384643555	18.829627990722656	Homo sapiens	1:Experimental evidence at protein level	451	3	1.18453781778997	20.003807547192	1.0286571121927	0.324010636705252	0.571116025009647	-5.66564911603411	0.489440732427427	0.243275653745889	sp|O95363|SYFM_HUMAN	O95363	SYFM_HUMAN	FARS2	Phenylalanine--tRNA ligase, mitochondrial		+	
21.036331176757812	21.196401596069336	21.918851852416992	20.512317657470703	21.13625717163086	21.303152084350586	22.927175521850586	21.828182220458984	18.632511138916016	20.760406494140625	Homo sapiens	1:Experimental evidence at protein level	568	1	-0.376138439641803	21.1251867633962	-0.468719428925503	0.647704380393206	0.822645096219035	-6.07843933001919	0.188623165823727	0.0847874867764428	sp|O95470|SGPL1_HUMAN	O95470	SGPL1_HUMAN	SGPL1	Sphingosine-1-phosphate lyase 1		+	
18.137590408325195	19.73116111755371	18.67744255065918	18.269147872924805	17.25627899169922	18.730133056640625	19.585887908935547	18.094125747680664	18.818845748901367	18.041763305664062	Homo sapiens	1:Experimental evidence at protein level	1268	7	-1.41002701924034	18.5311968167784	-3.22747107345975	0.00728837913776784	0.0521541227713773	-2.36036691334499	2.13736904366984	1.28271135500182	sp|O95487|SC24B_HUMAN	O95487	SC24B_HUMAN	SEC24B	Protein transport protein Sec24B		+	
20.818845748901367	20.590057373046875	19.10150718688965	20.637678146362305	19.613956451416016	21.894506454467773	20.932165145874023	20.4263916015625	22.343481063842773	21.152660369873047	Homo sapiens	1:Experimental evidence at protein level	720	0	-0.429043115871124	20.7485226955683	-0.570279658380117	0.579051928767368	0.786980294381115	-6.02488345322869	0.237282487454165	0.104036142035711	sp|O95573|ACSL3_HUMAN	O95573	ACSL3_HUMAN	ACSL3	Fatty acid CoA ligase Acsl3		+	
20.85348892211914	18.35859489440918	22.24673080444336	18.607831954956055	19.755077362060547	22.195398330688477	19.491085052490234	23.7213134765625	18.3262882232666	21.855703353881836	Homo sapiens	1:Experimental evidence at protein level	219	4	3.22325518104397	20.5434527538282	2.75901253764226	0.0173676908823266	0.092923983894023	-3.1673398617846	1.76025791924586	1.0318721791333	sp|O95716|RAB3D_HUMAN	O95716	RAB3D_HUMAN	RAB3D	Ras-related protein Rab-3D		+	
19.221298217773438	19.98000144958496	18.230777740478516	18.483606338500977	17.401504516601562	19.402603149414062	20.944692611694336	18.484651565551758	19.082124710083008	18.905113220214844	Homo sapiens	1:Experimental evidence at protein level	527	8	-1.9629625146965	19.0089451110219	-3.64511252784617	0.00337807502834204	0.0327914568822631	-1.63991785076579	2.47133070881087	1.48423928775662	sp|O95747|OXSR1_HUMAN	O95747	OXSR1_HUMAN	OXSR1	Serine/threonine-protein kinase OSR1		+	+
21.022537231445312	20.676677703857422	21.298559188842773	20.6331787109375	21.324565887451172	21.241273880004883	21.223825454711914	20.784578323364258	21.357297897338867	20.918777465820312	Homo sapiens	1:Experimental evidence at protein level	977	0	0.396537388001107	21.0482254759891	0.730009591345068	0.479449852010547	0.704479620713872	-5.92085786994593	0.319256811087778	0.152131565705121	sp|O95782|AP2A1_HUMAN	O95782	AP2A1_HUMAN	AP2A1	AP-2 complex subunit alpha-1		+	
25.554624557495117	18.56494140625	22.14188575744629	20.650033950805664	21.409561157226562	20.40423011779785	18.706300735473633	20.71767807006836	20.516084671020508	19.011798858642578	Homo sapiens	1:Experimental evidence at protein level	1651	2	2.42816535742342	20.7655372741512	1.85792794423615	0.0879766386511926	0.267750846062644	-4.62475621989948	1.0556326352567	0.572269148172083	sp|O95785|WIZ_HUMAN	O95785	WIZ_HUMAN	WIZ	Protein Wiz		+	
22.415891647338867	22.53582763671875	22.290630340576172	22.238718032836914	22.71288299560547	19.294004440307617	22.438753128051758	19.14566421508789	21.214656829833984	18.629009246826172	Homo sapiens	1:Experimental evidence at protein level	577	3	-1.52500109160998	21.2901215218035	-1.23860437441797	0.239269069092222	0.482443122991588	-5.4434843615175	0.621113440086092	0.316553879888917	sp|O95793|STAU1_HUMAN	O95793	STAU1_HUMAN	STAU1	Double-stranded RNA-binding protein Staufen homolog 1		+	
20.114965438842773	19.926101684570312	17.34058952331543	20.593467712402344	18.177406311035156	20.40403175354004	20.865337371826172	18.419326782226562	22.904552459716797	18.156259536743164	Homo sapiens	1:Experimental evidence at protein level	211	4	-2.12903586799275	19.6818389414659	-2.71551716400283	0.0188220507161782	0.0972557704645576	-3.24147706184647	1.7253330607068	1.01208462129719	sp|O95816|BAG2_HUMAN	O95816	BAG2_HUMAN	BAG2	BAG family molecular chaperone regulator 2		+	
19.102563858032227	18.60725975036621	21.034202575683594	17.536497116088867	18.023466110229492	20.655057907104492	21.318143844604492	20.783063888549805	20.74009895324707	20.782398223876953	Homo sapiens	1:Experimental evidence at protein level	613	3	0.449801156911413	19.8531824057853	0.414767632685342	0.685660400223296	0.848645249456703	-6.10279029816058	0.163890932146299	0.071273815527878	sp|O95831|AIFM1_HUMAN	O95831	AIFM1_HUMAN	AIFM1	Apoptosis-inducing factor 1, mitochondrial		+	
18.700586318969727	18.634408950805664	19.087072372436523	17.384750366210938	20.937227249145508	19.045616149902344	18.968135833740234	20.361480712890625	19.213497161865234	21.808256149291992	Homo sapiens	1:Experimental evidence at protein level	175	5	2.00168641921355	19.4204533865855	2.47403505214997	0.0293489367000483	0.126952555436079	-3.64838579029438	1.53240762844249	0.896358552760971	sp|O95994|AGR2_HUMAN	O95994	AGR2_HUMAN	AGR2	Anterior gradient protein 2 homolog		+	
19.823436737060547	19.7413387298584	19.754554748535156	19.257904052734375	19.715688705444336	20.062362670898438	19.288663864135742	20.02145004272461	21.318044662475586	18.585594177246094	Homo sapiens	1:Experimental evidence at protein level	429	2	0.243213054880673	19.7543360018662	0.358974019792367	0.725876513881765	0.869133200321867	-6.1249306798011	0.139137255196868	0.0609136599935154	sp|O96019|ACL6A_HUMAN	O96019	ACL6A_HUMAN	ACTL6A	Actin-like protein 6A		+	
18.006072998046875	23.36459732055664	17.365076065063477	18.303773880004883	19.70145034790039	21.558530807495117	25.56657600402832	20.002227783203125	20.66328239440918	20.338932037353516	Homo sapiens	1:Experimental evidence at protein level	332	3	-4.82927148753062	20.4802735040531	-4.18881406283421	0.00126761563589789	0.0202076038340304	-0.720055601389543	2.89701241247456	1.69448518096041	sp|P00338|LDHA_HUMAN	P00338	LDHA_HUMAN	LDHA	L-lactate dehydrogenase A chain		+	+
18.915542602539062	20.813108444213867	21.386568069458008	20.08159828186035	20.49249267578125	21.480819702148438	21.977649688720703	22.258682250976562	21.361799240112305	21.583127975463867	Homo sapiens	1:Experimental evidence at protein level	227	1	0.304245631058269	21.0351161838385	0.384342981856697	0.707475569083307	0.856224201013597	-6.11524933632745	0.15028855282912	0.0674125010775987	sp|P00403|COX2_HUMAN	P00403	COX2_HUMAN	MT-CO2	Cytochrome c oxidase subunit 2		+	
19.42999839782715	19.42206382751465	17.298465728759766	19.982906341552734	17.10694694519043	20.8212947845459	20.57333755493164	17.459148406982422	20.77033805847168	18.547054290771484	Homo sapiens	1:Experimental evidence at protein level	1210	5	-2.15477086236744	19.1345396504268	-3.38515861370018	0.00544563681581617	0.0440513120993701	-2.08767421596186	2.26395132629876	1.35604115129213	sp|P00533|EGFR_HUMAN	P00533	EGFR_HUMAN	EGFR	Epidermal growth factor receptor		+	+
17.823162078857422	23.27448272705078	18.549673080444336	16.54638671875	22.572546005249023	19.287151336669922	23.507566452026367	18.678979873657227	19.171451568603516	18.422021865844727	Homo sapiens	1:Experimental evidence at protein level	417	7	-3.56201190795583	19.7820326901614	-3.01038055856089	0.0108996266232176	0.0682607953039293	-2.73562643732569	1.96258837896338	1.16582865607942	sp|P00558|PGK1_HUMAN	P00558	PGK1_HUMAN	PGK1	Phosphoglycerate kinase 1		+	
21.007495880126953	18.865585327148438	21.99294090270996	21.59469223022461	20.555070877075195	21.148483276367188	19.25371551513672	23.358003616333008	21.681428909301758	21.765810012817383	Homo sapiens	1:Experimental evidence at protein level	189	2	3.11190401062862	21.1249559034866	4.46614141030517	0.000778515038921749	0.0173819343015183	-0.26363634377078	3.10873299355489	1.75990189591196	sp|P01111|RASN_HUMAN	P01111	RASN_HUMAN	NRAS	GTPase NRas		+	+
21.603015899658203	21.295299530029297	20.025588989257812	21.110881805419922	20.68684196472168	22.6458740234375	23.06232452392578	23.621870040893555	21.49732208251953	24.34954833984375	Homo sapiens	1:Experimental evidence at protein level	472	0	0.279202634000008	21.9906724730866	0.247685003358053	0.808582370202046	0.91878214139179	-6.15972236830154	0.0922757319702358	0.0367874548901335	sp|P02533|K1C14_HUMAN	P02533	K1C14_HUMAN	KRT14	Keratin, type I cytoskeletal 14		+	
21.396108627319336	22.2762393951416	18.107534408569336	18.126924514770508	18.329837799072266	22.269371032714844	23.065080642700195	23.718847274780273	21.331985473632812	24.850807189941406	Homo sapiens	1:Experimental evidence at protein level	564	3	-1.1393320582178	21.344230186148	-0.6348803512495	0.537471731248024	0.755569479812232	-5.98567616787098	0.269644372874396	0.121725593122934	sp|P02538|K2C6A_HUMAN	P02538	K2C6A_HUMAN	KRT6A	Keratin, type II cytoskeletal 6A		+	
23.23162841796875	22.488418579101562	24.131128311157227	23.15304183959961	22.362255096435547	23.184322357177734	23.202627182006836	24.38433837890625	24.133790969848633	22.370296478271484	Homo sapiens	1:Experimental evidence at protein level	664	0	0.750813276728014	23.2613724923593	1.17202655732906	0.264021228372802	0.51039096637075	-5.51746269526773	0.578361152696379	0.292097020983709	sp|P02545|LMNA_HUMAN	P02545	LMNA_HUMAN	LMNA	Prelamin-A/C		+	
22.066844940185547	17.43303680419922	19.020200729370117	19.92537498474121	18.841915130615234	22.30982208251953	18.59451675415039	19.026002883911133	20.800559997558594	19.703815460205078	Homo sapiens	1:Experimental evidence at protein level	367	1	1.37291881501737	19.7688925278964	1.8520978459106	0.0888616146094907	0.268825312297037	-4.63338039793605	1.05128579992227	0.57052984100003	sp|P02765|FETUA_HUMAN	P02765	FETUA_HUMAN	AHSG	Alpha-2-HS-glycoprotein		+	
22.352008819580078	21.521968841552734	21.18690299987793	21.804967880249023	21.210838317871094	23.439176559448242	23.748332977294922	23.571937561035156	23.2736759185791	22.175254821777344	Homo sapiens	1:Experimental evidence at protein level	609	0	-0.313834225004342	22.423507800927	-0.39622525969564	0.698922030701746	0.852816068073122	-6.11049331946936	0.155571269926225	0.0691446256137602	sp|P02768|ALBU_HUMAN	P02768	ALBU_HUMAN	ALB	Albumin		+	
21.16248893737793	20.871356964111328	21.16400146484375	21.440818786621094	21.131942749023438	21.102569580078125	21.110403060913086	21.630504608154297	22.702760696411133	22.32720375061035	Homo sapiens	1:Experimental evidence at protein level	760	0	0.841048983299537	21.4655512660956	1.30385213382414	0.216839728459927	0.459360858065911	-5.36798100767633	0.663861145241421	0.337846013603791	sp|P02786|TFR1_HUMAN	P02786	TFR1_HUMAN	TFRC	Transferrin receptor protein 1		+	
18.96505355834961	22.227550506591797	17.979938507080078	18.880332946777344	16.971738815307617	18.63910675048828	23.80466079711914	18.420391082763672	18.608957290649414	18.168161392211914	Homo sapiens	1:Experimental evidence at protein level	61	8	-4.87452168781527	19.2581398267557	-8.35724913739379	2.4649161953358E-06	0.00128050049984544	4.87078911941334	5.60819784171005	2.89262024766797	sp|P02795|MT2_HUMAN	P02795	MT2_HUMAN	MT2A	Metallothionein-2	sp|P13640|MT1G_HUMAN, sp|P80297|MT1X_HUMAN	+	+
20.70988655090332	18.346389770507812	20.777267456054688	20.122404098510742	20.185762405395508	19.93271255493164	19.774362564086914	20.788135528564453	21.65865135192871	20.863021850585938	Homo sapiens	1:Experimental evidence at protein level	68	2	1.84725908428966	20.3158059020489	2.7966409674447	0.0161994097650175	0.0887701527042691	-3.10304064786198	1.79050080894291	1.05173303303663	sp|P03928|ATP8_HUMAN	P03928	ATP8_HUMAN	MT-ATP8	ATP synthase F(0) complex subunit 8		+	
23.393335342407227	24.493837356567383	22.91504669189453	23.933786392211914	22.804931640625	18.40155792236328	25.49803352355957	20.936786651611328	20.3668212890625	21.736587524414062	Homo sapiens	1:Experimental evidence at protein level	364	1	-2.59971620306239	22.4491426074699	-1.94948803341257	0.075093286613104	0.240688152139642	-4.48749255674917	1.12439888745931	0.618545287319553	sp|P04075|ALDOA_HUMAN	P04075	ALDOA_HUMAN	ALDOA	Fructose-bisphosphate aldolase A		+	
19.48549461364746	21.751310348510742	17.318477630615234	17.411956787109375	17.605472564697266	17.480039596557617	22.047353744506836	17.258329391479492	17.684017181396484	16.664331436157227	Homo sapiens	1:Experimental evidence at protein level	346	8	-4.44585243887543	18.4632910598799	-8.09391871194648	3.42590612007532E-06	0.00128050049984544	4.59660396198195	5.46522454215623	2.89262024766797	sp|P04083|ANXA1_HUMAN	P04083	ANXA1_HUMAN	ANXA1	Annexin A1		+	+
25.323862075805664	24.88142204284668	24.23716926574707	24.931453704833984	24.07260513305664	27.44145393371582	27.580411911010742	27.610734939575195	27.676599502563477	27.679080963134766	Homo sapiens	1:Experimental evidence at protein level	644	0	0.00550211223507802	26.1392092654375	0.00427808556675849	0.996657174270392	0.997129962250589	-6.19150377342292	0.00145420269786189	0.00124823365432963	sp|P04264|K2C1_HUMAN	P04264	K2C1_HUMAN	KRT1	Keratin, type II cytoskeletal 1		+	
24.069515228271484	24.000473022460938	24.009191513061523	23.159732818603516	22.693830490112305	24.793622970581055	25.445005416870117	24.81854248046875	24.106542587280273	25.038890838623047	Homo sapiens	1:Experimental evidence at protein level	335	0	-0.273620410589256	24.2111345060406	-0.369609386284185	0.718139740173505	0.862148327646461	-6.12095053951529	0.143791039767024	0.0644180098867818	sp|P04406|G3P_HUMAN	P04406	G3P_HUMAN	GAPDH	Glyceraldehyde-3-phosphate dehydrogenase		+	
20.685256958007812	18.14907455444336	18.640981674194336	17.58632469177246	17.51226806640625	21.439802169799805	20.510616302490234	19.192752838134766	21.0156307220459	19.253171920776367	Homo sapiens	1:Experimental evidence at protein level	365	6	-0.435288422059728	19.3898411245755	-0.439974331032707	0.667807138075122	0.834145129268466	-6.09177116750944	0.175348943158154	0.0787583817878211	sp|P04439|HLAA_HUMAN	P04439	HLAA_HUMAN	HLA-A	HLA class I histocompatibility antigen, A alpha chain		+	
18.013004302978516	20.77440643310547	16.665000915527344	17.824462890625	20.216232299804688	19.041095733642578	21.17888832092285	17.515575408935547	20.305288314819336	19.280254364013672	Homo sapiens	1:Experimental evidence at protein level	393	6	-2.30146646139763	19.0805550202357	-2.30755487807106	0.039733327978806	0.154720896055007	-3.92272819638506	1.40084505784167	0.810451028068352	sp|P04637|P53_HUMAN	P04637	P53_HUMAN	TP53	Cellular tumor antigen p53		+	
21.971670150756836	24.378562927246094	24.3372802734375	18.60051155090332	24.009441375732422	23.28251838684082	25.96438980102539	25.579336166381836	18.18035316467285	26.274372100830078	Homo sapiens	1:Experimental evidence at protein level	205	2	0.199692940632971	23.2638184197489	0.155233459026835	0.879228270227674	0.950920472791747	-6.17900560063902	0.0558983562914638	0.021855802381106	sp|P04792|HSPB1_HUMAN	P04792	HSPB1_HUMAN	HSPB1	Heat shock protein beta-1		+	
22.83668327331543	21.986087799072266	23.417213439941406	22.436960220336914	22.63226318359375	23.483613967895508	22.127029418945312	23.633682250976562	23.065387725830078	23.6152286529541	Homo sapiens	1:Experimental evidence at protein level	607	0	1.55145675416665	22.9251562206428	2.90976978731755	0.0131358363760967	0.0772796607580754	-2.90896493532467	1.88154226989279	1.11193479305244	sp|P04843|RPN1_HUMAN	P04843	RPN1_HUMAN	RPN1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1		+	
17.929325103759766	20.404130935668945	20.584978103637695	19.87554931640625	17.668594360351562	21.261981964111328	20.151931762695312	21.11907386779785	20.738941192626953	20.537612915039062	Homo sapiens	1:Experimental evidence at protein level	631	2	-0.0565060297665383	20.0257201305767	-0.0532031021979053	0.958449075102671	0.984950955792485	-6.19004272553111	0.0184309573706262	0.00658539402926777	sp|P04844|RPN2_HUMAN	P04844	RPN2_HUMAN	RPN2	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2		+	
20.188392639160156	20.257734298706055	20.358854293823242	21.257476806640625	17.05281639099121	19.898710250854492	19.66114044189453	20.306316375732422	21.31943130493164	19.320985794067383	Homo sapiens	1:Experimental evidence at protein level	355	2	-0.465407134022875	19.9578405162733	-0.511999018088722	0.61798069478225	0.805211662712442	-6.05683889989967	0.209025091708104	0.0940899434021407	sp|P04899|GNAI2_HUMAN	P04899	GNAI2_HUMAN	GNAI2	Guanine nucleotide-binding protein G(i) subunit alpha-2		+	
21.077707290649414	21.10732650756836	21.661659240722656	21.29010009765625	20.278297424316406	20.218324661254883	21.556129455566406	20.803955078125	21.395143508911133	20.39886474609375	Homo sapiens	1:Experimental evidence at protein level	1023	0	-0.284718150964686	20.9770727875583	-0.465753044370214	0.649765886482233	0.823723731090816	-6.0798527402632	0.187243093393358	0.0842184220176148	sp|P05023|AT1A1_HUMAN	P05023	AT1A1_HUMAN	ATP1A1	Sodium/potassium-transporting ATPase subunit alpha-1		+	
18.6678409576416	19.976303100585938	17.898338317871094	19.090425491333008	16.870166778564453	19.215625762939453	21.00292205810547	18.062009811401367	18.562358856201172	19.172222137451172	Homo sapiens	1:Experimental evidence at protein level	93	8	-2.24532060984632	18.8482997050226	-3.58393588538337	0.0037782815662442	0.0346938151927424	-1.74497994498194	2.42270568058315	1.45974793924562	sp|P05109|S10A8_HUMAN	P05109	S10A8_HUMAN	S100A8	Protein S100-A8		+	+
22.63350486755371	22.141563415527344	24.142385482788086	21.30150604248047	21.780902862548828	20.184057235717773	20.624496459960938	23.373088836669922	19.58393096923828	20.516794204711914	Homo sapiens	1:Experimental evidence at protein level	100	1	1.32843051009452	21.6307021838142	1.2663055403168	0.229529508842434	0.475166941025817	-5.41178493807063	0.639161472638249	0.323153782314526	sp|P05114|HMGN1_HUMAN	P05114	HMGN1_HUMAN	HMGN1	Non-histone chromosomal protein HMG-14		+	
26.143497467041016	23.175928115844727	26.900070190429688	26.419069290161133	24.868478775024414	27.035961151123047	25.10053062438965	27.73431396484375	27.35204315185547	26.641443252563477	Homo sapiens	1:Experimental evidence at protein level	298	0	2.71808164710591	26.1362460392307	3.19175889366345	0.00778671728128124	0.0539905550268429	-2.42215114080586	2.10864559330288	1.26768220792686	sp|P05141|ADT2_HUMAN	P05141	ADT2_HUMAN	SLC25A5	ADP/ATP translocase 2		+	
21.881912231445312	23.052160263061523	22.125879287719727	22.43867301940918	23.375585556030273	20.453899383544922	23.40363883972168	20.80865478515625	22.002656936645508	20.62993621826172	Homo sapiens	1:Experimental evidence at protein level	315	0	-1.20979477368376	22.0176013753166	-1.41473306490927	0.182669686654071	0.415825970122082	-5.23320976325356	0.738333516200493	0.381088390597368	sp|P05198|IF2A_HUMAN	P05198	IF2A_HUMAN	EIF2S1	Eukaryotic translation initiation factor 2 subunit 1		+	
21.641389846801758	22.513038635253906	22.477375030517578	20.053680419921875	22.266155242919922	20.275344848632812	23.327482223510742	22.477506637573242	21.158727645874023	19.0791015625	Homo sapiens	1:Experimental evidence at protein level	90	0	-1.07216610917801	21.5226154291096	-1.21226398079789	0.248832725020901	0.493321816089284	-5.47312990496847	0.604092504361454	0.306869678379957	sp|P05204|HMGN2_HUMAN	P05204	HMGN2_HUMAN	HMGN2	Non-histone chromosomal protein HMG-17		+	
18.933961868286133	20.73737335205078	19.500669479370117	18.81372833251953	19.75265121459961	19.40738868713379	19.066448211669922	18.244873046875	17.943967819213867	21.318180084228516	Homo sapiens	1:Experimental evidence at protein level	114	5	0.0492204803298932	19.3786400844108	0.0541819962150217	0.957685374647515	0.984950955792485	-6.18998812055103	0.0187771448848755	0.00658539402926777	sp|P05386|RLA1_HUMAN	P05386	RLA1_HUMAN	RPLP1	Large ribosomal subunit protein P1		+	
21.37590789794922	21.938501358032227	21.742521286010742	21.466459274291992	21.954330444335938	20.892475128173828	21.882139205932617	21.48772430419922	21.433696746826172	21.619882583618164	Homo sapiens	1:Experimental evidence at protein level	115	0	0.0634345836055736	21.5810877978837	0.118208081447784	0.907866340181915	0.962394973718583	-6.18425737493051	0.0419780853932859	0.0166466538435903	sp|P05387|RLA2_HUMAN	P05387	RLA2_HUMAN	RPLP2	Large ribosomal subunit protein P2		+	
22.498241424560547	23.71895408630371	22.98004913330078	22.84419059753418	23.480487823486328	21.262529373168945	22.579092025756836	22.146320343017578	22.214811325073242	22.395780563354492	Homo sapiens	1:Experimental evidence at protein level	317	0	-0.11532186514987	22.6155348674053	-0.163696063864179	0.872706118626556	0.948047654047553	-6.17760633974441	0.0591319791422107	0.0231698321031364	sp|P05388|RLA0_HUMAN	P05388	RLA0_HUMAN	RPLP0	Large ribosomal subunit protein uL10		+	
18.52322769165039	20.644420623779297	21.779861450195312	20.511075973510742	22.13235855102539	18.92514419555664	20.771936416625977	18.9780330657959	18.263282775878906	19.74062728881836	Homo sapiens	1:Experimental evidence at protein level	408	5	0.210492486664322	20.0334931883246	0.207319237711235	0.83925112074418	0.932589289503137	-6.16922231167492	0.0761080701184511	0.0303095765894361	sp|P05455|LA_HUMAN	P05455	LA_HUMAN	SSB	Lupus La protein		+	
26.05970001220703	21.589611053466797	26.667020797729492	23.96617889404297	23.54960060119629	26.901201248168945	22.587373733520508	27.1109561920166	25.29229736328125	24.93669891357422	Homo sapiens	1:Experimental evidence at protein level	430	0	3.77166757316829	24.8645079043573	3.90414989678091	0.00211000402865956	0.0259815834802954	-1.19812773860172	2.67571671549712	1.58533438383274	sp|P05783|K1C18_HUMAN	P05783	K1C18_HUMAN	KRT18	Keratin, type I cytoskeletal 18		+	+
25.338647842407227	22.39045524597168	27.026952743530273	23.747350692749023	24.650348663330078	26.594463348388672	24.402603149414062	27.40888023376465	24.857418060302734	26.489723205566406	Homo sapiens	1:Experimental evidence at protein level	483	0	3.31265063146082	25.2916626350323	3.62800506361325	0.00348541448748078	0.033035265436822	-1.66927388008096	2.45774556794707	1.48102219930567	sp|P05787|K2C8_HUMAN	P05787	K2C8_HUMAN	KRT8	Keratin, type II cytoskeletal 8		+	+
18.685747146606445	18.23442840576172	18.387914657592773	18.65207862854004	19.831161499023438	18.18375587463379	19.410043716430664	18.850383758544922	19.09495735168457	20.783802032470703	Homo sapiens	1:Experimental evidence at protein level	782	7	0.891960717954387	19.0155875170563	1.23990733946584	0.238803682483422	0.482443122991588	-5.44200526350541	0.621958980432538	0.316553879888917	sp|P06396|GELS_HUMAN	P06396	GELS_HUMAN	GSN	Gelsolin		+	
20.062015533447266	20.340923309326172	20.539958953857422	17.504467010498047	20.899768829345703	18.200620651245117	20.293357849121094	19.431055068969727	18.378009796142578	18.883386611938477	Homo sapiens	1:Experimental evidence at protein level	111	2	-0.128155228410527	19.454160149335	-0.164278651754738	0.872257470197702	0.948047654047553	-6.17750729141043	0.0593553024740066	0.0231698321031364	sp|P06454|PTMA_HUMAN	P06454	PTMA_HUMAN	PTMA	Prothymosin alpha		+	
21.43520164489746	21.3459529876709	21.067136764526367	20.488609313964844	21.07595443725586	20.82638168334961	21.919025421142578	20.398624420166016	21.388715744018555	21.568483352661133	Homo sapiens	1:Experimental evidence at protein level	297	0	-0.334100215752329	21.1511060548264	-0.562281546577382	0.58431679193556	0.789350417734022	-6.02946205109887	0.233351632874798	0.102730156862212	sp|P06493|CDK1_HUMAN	P06493	CDK1_HUMAN	CDK1	Cyclin-dependent kinase 1		+	
22.063261032104492	21.606016159057617	23.30640983581543	22.226526260375977	22.19754409790039	23.657278060913086	24.44127655029297	24.258453369140625	23.55390739440918	24.255189895629883	Homo sapiens	1:Experimental evidence at protein level	529	0	0.781511966056975	23.1551809323806	0.935696974594635	0.367952027983317	0.61224520645741	-5.75313949636387	0.434208799098751	0.213074606476414	sp|P06576|ATPB_HUMAN	P06576	ATPB_HUMAN	ATP5F1B	ATP synthase F(1) complex subunit beta, mitochondrial		+	
