N_01	N_02	N_04	N_05	N_06	N_07	N_08	N_09	N_10	N_11	N_12	N_13	N_14	N_15	N_16	N_17	N_18	N_19	N_20	N_21	N_22	N_23	N_24	N_25	N_26	N_27	N_28	N_29	TP_01	TP_02	TP_03	TP_04	TP_05	TP_06	TP_07	TP_08	TP_09	TP_10	TP_11	TP_12	TP_13	TP_14	TP_15	TP_16	TP_17	TP_18	TP_19	TP_20	TP_21	TP_22	TP_23	TP_24	TP_25	TP_26	TP_27	TP_28	TP_29	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	N_vs_TP_logFC	N_vs_TP_AveExpr	N_vs_TP_t	N_vs_TP_P.Value	N_vs_TP_adj.P.Val	N_vs_TP_B	N_vs_TP_-log(P.Value)	N_vs_TP_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	N_vs_TP_Valid	N_vs_TP_Significant
#!{Type}E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	C	C	N	N	N	N	N	N	N	N	N	N	T	T	T	T	T	T	T	T
#!{C:Experiments}N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	TP	TP	TP	TP	TP	TP	TP	TP	TP	TP	TP	TP	TP	TP	TP	TP	TP	TP	TP	TP	TP	TP	TP	TP	TP	TP	TP	TP	TP																				
23.850711822509766	24.240175247192383	23.90968894958496	23.82195472717285	23.902013778686523	23.897478103637695	22.073148727416992	23.08066177368164	21.25299072265625	21.54905891418457	21.648645401000977	20.263877868652344	23.0593318939209	23.452695846557617	23.28603172302246	22.103103637695312	23.175579071044922	23.374250411987305	21.429615020751953	23.493183135986328	23.539758682250977	21.196971893310547	23.60746955871582	22.68936538696289	23.68388557434082	23.218143463134766	23.16355323791504	23.581941604614258	20.686620712280273	21.944778442382812	22.0634708404541	23.293304443359375	21.753435134887695	21.88640785217285	21.975967407226562	20.309247970581055	21.344717025756836	20.7623233795166	21.26735496520996	20.845317840576172	22.55557632446289	22.30709457397461	21.561372756958008	21.812458038330078	20.856342315673828	21.52854347229004	20.73434066772461	21.661937713623047	23.34185028076172	20.903032302856445	20.98170280456543	22.484121322631836	22.320993423461914	21.095264434814453	20.3610782623291	20.146970748901367	21.248327255249023	Homo sapiens	1:Experimental evidence at protein level	690	30	-1.3996034087124	22.2010763969319	-6.04395411269423	1.03758732105517E-07	4.6757771347806E-07	7.08930614940734	6.98397534381432	6.33014619713415	sp|O95436|NPT2B_HUMAN	O95436	NPT2B_HUMAN	SLC34A2	Sodium-dependent phosphate transport protein 2B		+	+
23.876585006713867	23.512662887573242	24.161174774169922	22.58890724182129	23.722749710083008	23.747377395629883	21.010940551757812	20.9957275390625	21.333358764648438	21.602519989013672	21.743864059448242	22.01105499267578	20.827693939208984	23.020347595214844	22.394323348999023	22.882707595825195	21.27202606201172	21.126745223999023	21.116172790527344	20.82199478149414	21.6612491607666	23.275026321411133	20.688251495361328	22.551734924316406	23.591217041015625	22.916418075561523	21.609325408935547	22.393844604492188	25.180816650390625	23.413433074951172	23.18706703186035	22.98053741455078	22.84699249267578	23.003633499145508	23.37544059753418	22.446044921875	22.901649475097656	23.522855758666992	22.06897735595703	24.473480224609375	23.59121322631836	21.80085563659668	22.66208839416504	22.862838745117188	23.470291137695312	22.888120651245117	22.504281997680664	22.14120101928711	23.07938575744629	22.479145050048828	22.639972686767578	22.885852813720703	21.473464965820312	23.107196807861328	23.47589111328125	21.955318450927734	23.077980041503906	Homo sapiens	1:Experimental evidence at protein level	254	19	0.710710708029524	22.5942306821645	3.01296113850696	0.00378518059465386	0.00656445689742136	-3.05829846865446	2.42191339505675	2.18280119892862	sp|O95571|ETHE1_HUMAN	O95571	ETHE1_HUMAN	ETHE1	Persulfide dioxygenase ETHE1, mitochondrial		+	+
23.242267608642578	22.91070556640625	22.874446868896484	22.85787010192871	23.490203857421875	23.371103286743164	21.47418785095215	22.58321189880371	21.317420959472656	21.73971939086914	22.47359275817871	20.16256332397461	22.499168395996094	22.801273345947266	21.01611328125	22.319684982299805	22.273822784423828	23.17216682434082	22.328590393066406	22.919137954711914	23.16996192932129	22.873729705810547	22.56638526916504	22.880834579467773	23.103544235229492	22.943805694580078	21.80107307434082	22.76590347290039	24.263286590576172	24.444169998168945	24.251691818237305	23.578763961791992	24.43282699584961	22.480743408203125	23.108905792236328	23.34296417236328	23.33154296875	23.243343353271484	23.39143180847168	24.802135467529297	24.448246002197266	25.784202575683594	24.158918380737305	22.896421432495117	22.675378799438477	23.55608558654785	23.265026092529297	24.309648513793945	23.730480194091797	24.358802795410156	23.90595054626465	23.538942337036133	23.07867431640625	23.835477828979492	23.26752471923828	23.3190975189209	22.929527282714844	Homo sapiens	1:Experimental evidence at protein level	720	7	1.21074142385305	23.1148193516538	6.62860556882851	1.07213017810035E-08	5.97814358801527E-08	9.32915411507917	7.96975247938371	7.22343365792608	sp|O95573|ACSL3_HUMAN	O95573	ACSL3_HUMAN	ACSL3	Fatty acid CoA ligase Acsl3		+	+
23.41478729248047	22.92905616760254	23.177845001220703	23.51453971862793	23.079050064086914	22.83291244506836	21.901729583740234	22.616912841796875	23.25969886779785	22.022762298583984	23.29108238220215	22.319978713989258	22.307231903076172	23.202157974243164	22.314544677734375	23.1138858795166	23.02096939086914	23.376779556274414	21.125925064086914	23.30050277709961	23.277944564819336	22.980384826660156	22.084583282470703	23.135684967041016	23.360639572143555	23.742021560668945	23.041522979736328	22.98301124572754	22.966751098632812	22.894733428955078	23.726802825927734	21.97027015686035	22.395610809326172	20.924753189086914	22.571075439453125	20.869205474853516	20.708478927612305	20.52540397644043	20.33761215209961	21.46580696105957	22.41646957397461	22.66048812866211	22.53512954711914	21.47309684753418	22.381303787231445	22.15243911743164	23.049230575561523	20.880399703979492	23.707229614257812	22.018075942993164	22.926973342895508	22.72008514404297	21.38033103942871	22.404720306396484	22.97361183166504	22.693172454833984	22.967565536499023	Homo sapiens	1:Experimental evidence at protein level	445	12	-0.729154381398576	22.5154316163986	-3.61244529795348	0.000621198512527238	0.00125957001980631	-1.36158280346677	3.20676959286941	2.89977768495804	sp|O95674|CDS2_HUMAN	O95674	CDS2_HUMAN	CDS2	Phosphatidate cytidylyltransferase 2		+	+
21.39171028137207	25.53154754638672	25.774974822998047	26.029882431030273	26.296417236328125	25.98387908935547	22.107013702392578	26.29228973388672	25.7790470123291	21.421228408813477	25.823198318481445	25.63975715637207	26.691442489624023	21.823223114013672	21.40692138671875	22.155197143554688	20.636091232299805	21.448238372802734	26.083158493041992	20.757732391357422	21.566940307617188	25.84838104248047	26.31732177734375	25.931413650512695	23.08238983154297	21.573711395263672	26.09929656982422	25.76093864440918	26.142139434814453	25.04170799255371	24.33929443359375	25.529987335205078	26.183557510375977	26.03596305847168	25.888471603393555	26.2628173828125	24.150056838989258	25.9792423248291	26.176353454589844	26.57422637939453	25.824840545654297	26.967342376708984	21.27271270751953	26.225746154785156	20.818309783935547	25.45985984802246	26.44854736328125	26.064027786254883	22.42742347717285	26.31732177734375	23.749862670898438	25.4892578125	25.898239135742188	26.192829132080078	25.556941986083984	25.53658103942871	23.637327194213867	Homo sapiens	1:Experimental evidence at protein level	219	8	1.1242719953431	24.6911814295764	2.3039120888636	0.0247072265589824	0.0368309079500229	-4.76200393665168	1.60717600238143	1.43378757485064	sp|O95716|RAB3D_HUMAN	O95716	RAB3D_HUMAN	RAB3D	Ras-related protein Rab-3D		+	+
21.09612464904785	23.109819412231445	22.967077255249023	23.435565948486328	20.761762619018555	22.25350570678711	21.595754623413086	22.364179611206055	21.319292068481445	20.894018173217773	22.04267120361328	20.81715202331543	22.875118255615234	23.069133758544922	23.21915054321289	22.006019592285156	21.38802719116211	23.241104125976562	21.74102210998535	23.32845687866211	22.703115463256836	20.996814727783203	23.32147216796875	21.960004806518555	22.938051223754883	23.18947410583496	22.521095275878906	20.196273803710938	23.008224487304688	22.61020851135254	23.551584243774414	21.89641571044922	22.027137756347656	20.85049057006836	22.36237144470215	22.115671157836914	21.49124526977539	21.075830459594727	21.960411071777344	22.228242874145508	22.736019134521484	22.006723403930664	23.467260360717773	21.99823570251465	21.319305419921875	22.243505477905273	21.852842330932617	20.91443634033203	23.002370834350586	22.466825485229492	22.57686996459961	22.827592849731445	21.8013858795166	21.0120906829834	22.2224178314209	21.75536346435547	22.77419090270996	Homo sapiens	1:Experimental evidence at protein level	527	19	-0.0554083528743128	22.1656318653267	-0.258085962818744	0.797223813810568	0.830205886485947	-7.30256897779985	0.0984197370010837	0.0808141916280593	sp|O95747|OXSR1_HUMAN	O95747	OXSR1_HUMAN	OXSR1	Serine/threonine-protein kinase OSR1		+	
23.875715255737305	23.61374855041504	23.86869239807129	23.822677612304688	23.576128005981445	23.774444580078125	23.198429107666016	23.436471939086914	21.821853637695312	23.53148078918457	22.726181030273438	24.393817901611328	23.774211883544922	23.39379119873047	23.274837493896484	22.114980697631836	23.65467643737793	23.624460220336914	23.854948043823242	23.65058708190918	23.847867965698242	24.152698516845703	23.91301918029785	23.73967933654785	23.459606170654297	23.8165283203125	23.565065383911133	21.12521743774414	23.589664459228516	22.997089385986328	24.124919891357422	23.521921157836914	23.994291305541992	21.853042602539062	23.503454208374023	23.44975471496582	23.473804473876953	23.12260627746582	23.17196273803711	22.645736694335938	23.102521896362305	23.20941925048828	23.074169158935547	23.137332916259766	23.68629264831543	22.760801315307617	23.08277702331543	23.85711669921875	23.764766693115234	23.125301361083984	22.9595890045166	23.297224044799805	22.778963088989258	23.102886199951172	23.17811393737793	23.144811630249023	23.075490951538086	Homo sapiens	1:Experimental evidence at protein level	977	4	-0.226072580706738	23.3399156654408	-1.43737885809824	0.155805488279233	0.196092335962863	-6.30806854311023	0.807417248284729	0.707539379886938	sp|O95782|AP2A1_HUMAN	O95782	AP2A1_HUMAN	AP2A1	AP-2 complex subunit alpha-1		+	
24.67003631591797	25.41159439086914	24.735933303833008	25.101194381713867	24.532337188720703	24.476776123046875	25.662261962890625	25.13349723815918	25.128664016723633	24.318056106567383	25.836925506591797	25.113370895385742	25.292591094970703	25.37338638305664	25.647024154663086	25.095842361450195	25.011402130126953	23.676969528198242	25.573543548583984	25.37905502319336	25.025127410888672	25.00013542175293	25.068994522094727	25.30625343322754	25.11245346069336	25.22122573852539	24.440685272216797	25.111818313598633	20.621843338012695	20.461809158325195	21.42539405822754	22.2108154296875	20.57025146484375	17.887374877929688	21.02410125732422	18.549497604370117	20.532588958740234	22.988391876220703	21.281307220458984	22.89296531677246	21.36739730834961	21.307964324951172	19.143798828125	23.5859317779541	23.73017120361328	20.382278442382812	22.790056228637695	20.345972061157227	23.815284729003906	18.384557723999023	21.59592628479004	22.176719665527344	21.765962600708008	20.63985252380371	22.410781860351562	19.494768142700195	22.39096450805664	Homo sapiens	1:Experimental evidence at protein level	425	5	-3.82954853496275	23.1093343421814	-12.7346331600891	1.0498127873839E-18	7.70737554737684E-17	32.2496131673392	17.9788881415541	16.1130934791897	sp|O95810|CAVN2_HUMAN	O95810	CAVN2_HUMAN	CAVIN2	Caveolae-associated protein 2		+	+
24.527305603027344	23.43108558654785	23.4384765625	23.8917179107666	24.180883407592773	23.574188232421875	22.78238296508789	23.757158279418945	23.048789978027344	21.06310272216797	24.017099380493164	21.28386878967285	23.811599731445312	23.578105926513672	23.215408325195312	23.743473052978516	23.310840606689453	23.53655433654785	23.34162139892578	22.75537872314453	23.45290756225586	23.799665451049805	23.621118545532227	24.26194953918457	23.193193435668945	23.466501235961914	21.18770980834961	23.386632919311523	24.173349380493164	23.512174606323242	24.901535034179688	23.879013061523438	24.375675201416016	23.84598159790039	20.663803100585938	23.344602584838867	23.61725616455078	23.271915435791016	23.750377655029297	23.41251564025879	23.3936710357666	24.703014373779297	23.556846618652344	23.5332088470459	23.583036422729492	23.988142013549805	22.674333572387695	23.309316635131836	23.87615394592285	24.131298065185547	24.272146224975586	23.554746627807617	24.343265533447266	23.81993865966797	23.90811538696289	23.040790557861328	23.768104553222656	Homo sapiens	1:Experimental evidence at protein level	613	4	0.347682456988693	23.486268237576	1.81227891284533	0.0749476626557163	0.101817873245468	-5.71775932218127	1.12524190666564	0.992175978673694	sp|O95831|AIFM1_HUMAN	O95831	AIFM1_HUMAN	AIFM1	Apoptosis-inducing factor 1, mitochondrial		+	
23.387439727783203	23.42725372314453	23.113353729248047	23.39017677307129	22.09872055053711	23.53022575378418	22.141618728637695	22.352428436279297	21.385042190551758	23.487390518188477	23.81406021118164	21.92512321472168	23.946741104125977	22.18821144104004	24.08404541015625	23.432764053344727	22.959869384765625	23.460155487060547	23.51078224182129	24.076656341552734	23.579872131347656	23.608091354370117	23.90889549255371	24.00589370727539	23.538114547729492	22.981401443481445	23.22028350830078	23.060422897338867	20.62074089050293	21.42264747619629	20.778060913085938	21.65630531311035	21.631559371948242	20.96409797668457	21.076438903808594	20.894441604614258	22.454587936401367	20.964265823364258	21.597116470336914	23.68644905090332	20.52580451965332	20.461498260498047	21.366052627563477	21.842443466186523	23.362564086914062	21.967727661132812	21.02008819580078	23.743080139160156	24.14682960510254	21.2592830657959	20.45637321472168	22.413419723510742	22.63851547241211	20.029138565063477	21.255271911621094	22.10123062133789	22.061073303222656	Homo sapiens	1:Experimental evidence at protein level	236	17	-1.54134954853131	22.4207121693578	-6.60669376606123	1.16795027053546E-08	6.45118613380402E-08	9.24454684799943	7.93257564839812	7.19036042737927	sp|O95833|CLIC3_HUMAN	O95833	CLIC3_HUMAN	CLIC3	Chloride intracellular channel protein 3		+	+
23.773056030273438	23.212566375732422	23.338977813720703	23.395647048950195	23.797941207885742	23.237285614013672	21.565570831298828	21.384204864501953	22.852073669433594	21.95489501953125	22.81877326965332	22.987565994262695	23.486909866333008	21.019229888916016	23.168487548828125	22.625534057617188	20.872724533081055	23.605138778686523	23.03864288330078	23.638986587524414	23.35793685913086	23.043127059936523	23.04042625427246	23.408239364624023	21.87230110168457	23.520339965820312	21.0233097076416	20.5007266998291	24.349763870239258	20.8651123046875	23.1265811920166	23.026655197143555	23.03660774230957	20.770292282104492	22.48503875732422	22.132259368896484	23.187463760375977	22.915124893188477	21.136932373046875	24.23017692565918	23.663436889648438	20.87143325805664	20.322589874267578	21.695486068725586	22.96321678161621	22.214643478393555	21.572004318237305	22.13387680053711	23.418060302734375	22.575462341308594	21.659095764160156	22.205482482910156	22.8521671295166	22.40431785583496	22.757383346557617	21.336593627929688	22.56206512451172	Homo sapiens	1:Experimental evidence at protein level	649	16	-0.34555930911889	22.5244834538362	-1.38483802535194	0.171230261860295	0.213221004521442	-6.38070952729727	0.766419479159364	0.671170014943644	sp|O95834|EMAL2_HUMAN	O95834	EMAL2_HUMAN	EML2	Echinoderm microtubule-associated protein-like 2		+	
23.15755271911621	21.279699325561523	21.102643966674805	21.545944213867188	23.172719955444336	21.331804275512695	20.690715789794922	21.555234909057617	20.667329788208008	21.068010330200195	22.407855987548828	22.051694869995117	20.893646240234375	22.685081481933594	21.235881805419922	22.40886688232422	21.712234497070312	23.527881622314453	22.65829849243164	23.40739631652832	23.426895141601562	23.117525100708008	21.772106170654297	23.263151168823242	23.428041458129883	23.110403060913086	21.53936767578125	20.81455421447754	23.75721549987793	22.78204345703125	22.863924026489258	20.784940719604492	22.932462692260742	20.718835830688477	22.075340270996094	21.55811882019043	22.630779266357422	20.63690185546875	21.16069984436035	20.93497085571289	22.510683059692383	23.118906021118164	23.23942756652832	23.080957412719727	20.695138931274414	23.03548812866211	21.36611557006836	22.737384796142578	22.91912269592285	20.06094741821289	23.58873176574707	23.837087631225586	23.70044708251953	23.50513458251953	22.967039108276367	23.85685920715332	23.3239688873291	Homo sapiens	1:Experimental evidence at protein level	308	23	0.31235825988551	22.2684522059166	1.16507518237054	0.248599924890029	0.29697157129236	-6.65681628990468	0.604499006908577	0.52728512314673	sp|O95861|BPNT1_HUMAN	O95861	BPNT1_HUMAN	BPNT1	3'(2'),5'-bisphosphate nucleotidase 1		+	
24.522048950195312	24.831600189208984	24.90665054321289	24.355140686035156	23.72576141357422	23.561275482177734	23.584943771362305	24.183307647705078	24.445518493652344	23.780412673950195	24.079172134399414	24.257413864135742	24.12437629699707	25.066707611083984	24.32044792175293	24.59988784790039	23.908987045288086	24.632213592529297	24.282106399536133	24.740989685058594	25.200088500976562	24.50895881652832	24.349769592285156	24.797054290771484	24.612213134765625	25.486328125	24.038028717041016	24.397581100463867	23.197368621826172	23.449403762817383	23.377174377441406	23.428340911865234	22.723899841308594	21.631031036376953	20.273834228515625	23.219837188720703	23.491180419921875	23.408021926879883	23.261507034301758	22.750167846679688	23.14907455444336	23.528377532958984	22.99755859375	23.335988998413086	23.46002769470215	22.736499786376953	23.566553115844727	22.958602905273438	24.657943725585938	23.374713897705078	23.52685546875	23.872753143310547	21.844575881958008	22.46833038330078	23.38195037841797	23.3863525390625	24.355754852294922	Homo sapiens	1:Experimental evidence at protein level	285	1	-1.28152724965544	23.755746305997	-7.49352974064525	3.59266763702385E-10	2.64865287716989E-09	12.6921957637441	9.4445829581594	8.57697495503151	sp|O95865|DDAH2_HUMAN	O95865	DDAH2_HUMAN	DDAH2	Putative hydrolase DDAH2		+	+
24.75884246826172	23.51079750061035	23.245391845703125	23.803165435791016	26.060531616210938	26.20368003845215	24.07297134399414	23.51262092590332	23.909025192260742	24.208271026611328	23.9865779876709	23.750965118408203	24.88765525817871	22.453285217285156	24.3050594329834	23.430782318115234	23.800153732299805	24.183141708374023	24.06915283203125	23.345396041870117	23.958627700805664	24.088220596313477	23.981098175048828	24.518613815307617	22.80362319946289	22.177064895629883	23.33003807067871	24.006160736083984	23.539958953857422	24.02692413330078	23.049060821533203	25.941741943359375	23.40815544128418	23.440088272094727	20.182634353637695	23.04128646850586	24.02269744873047	25.500072479248047	25.876718521118164	27.29692268371582	26.81332015991211	28.994449615478516	21.470375061035156	26.246488571166992	24.868440628051758	23.602943420410156	23.044235229492188	23.091167449951172	23.8315372467041	27.53978729248047	21.337039947509766	26.333402633666992	27.81557846069336	21.822765350341797	23.216529846191406	23.06212043762207	22.005752563476562	Homo sapiens	1:Experimental evidence at protein level	175	4	0.336695687550236	24.1180453196534	0.799217915918467	0.427316808860597	0.486704729936892	-7.01463772445193	0.369250023513656	0.312734433136994	sp|O95994|AGR2_HUMAN	O95994	AGR2_HUMAN	AGR2	Anterior gradient protein 2 homolog		+	
23.018428802490234	21.388351440429688	22.988052368164062	23.113121032714844	22.954917907714844	23.10414695739746	21.372589111328125	23.19776725769043	22.12352180480957	21.539485931396484	21.21537971496582	21.637765884399414	20.904165267944336	21.328067779541016	21.361656188964844	22.15544319152832	22.11581802368164	23.193132400512695	22.0616455078125	21.94196891784668	23.18029022216797	22.99990463256836	21.811405181884766	21.181644439697266	23.451547622680664	23.27888298034668	20.894826889038086	21.573450088500977	22.9226016998291	22.75005531311035	23.351991653442383	23.291418075561523	23.19394874572754	24.089603424072266	21.158823013305664	22.03904151916504	22.74657440185547	22.592676162719727	23.107553482055664	22.753368377685547	22.939163208007812	21.947799682617188	22.8239803314209	22.60041618347168	22.910600662231445	22.692033767700195	22.296659469604492	21.97859001159668	22.78607177734375	22.898548126220703	22.60963249206543	22.887754440307617	22.896263122558594	23.500587463378906	22.594968795776367	22.378559112548828	22.34465789794922	Homo sapiens	1:Experimental evidence at protein level	172	18	0.538570238623247	22.4579806270556	2.98139119551472	0.00414121377878014	0.00712579949044005	-3.14156860072941	2.38287234965987	2.14716640222365	sp|O96000|NDUBA_HUMAN	O96000	NDUBA_HUMAN	NDUFB10	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10		+	+
22.08733367919922	22.80112075805664	22.085237503051758	22.052330017089844	21.41316795349121	21.975893020629883	21.656593322753906	22.49201011657715	21.446775436401367	20.388566970825195	21.46422576904297	21.789657592773438	20.008359909057617	21.254175186157227	21.1256046295166	21.362884521484375	21.513383865356445	22.398426055908203	21.993762969970703	21.578683853149414	21.846445083618164	21.327478408813477	21.61267852783203	21.0015811920166	22.85011100769043	22.30864715576172	21.83586311340332	21.480377197265625	22.94485855102539	23.492067337036133	23.339344024658203	23.05076026916504	23.157268524169922	21.1676025390625	20.951427459716797	21.23265838623047	22.887571334838867	21.106996536254883	21.32431411743164	21.814590454101562	21.511587142944336	21.78342628479004	21.58053207397461	21.194320678710938	21.656888961791992	21.087432861328125	21.308626174926758	21.378385543823242	22.69927406311035	21.643035888671875	22.168983459472656	23.379051208496094	21.200843811035156	21.555532455444336	21.783645629882812	21.591447830200195	22.232378005981445	Homo sapiens	1:Experimental evidence at protein level	669	26	0.246510777127956	21.812448898107	1.34121682949464	0.184905369926853	0.22799388510225	-6.43908998268212	0.733050476100232	0.642076800815173	sp|O96005|CLPT1_HUMAN	O96005	CLPT1_HUMAN	CLPTM1	Putative lipid scramblase CLPTM1		+	
20.812030792236328	21.87322425842285	21.051481246948242	22.076356887817383	22.94900131225586	23.7420711517334	23.34208106994629	23.11623191833496	22.290952682495117	22.766780853271484	21.66106414794922	21.41587257385254	21.796567916870117	23.560562133789062	21.66567611694336	21.60416030883789	22.034168243408203	22.441551208496094	20.080768585205078	21.277414321899414	22.2381591796875	26.08592414855957	21.88802146911621	21.638460159301758	20.92308235168457	21.28838539123535	20.830608367919922	22.28083610534668	23.272377014160156	22.72462272644043	22.40291404724121	22.62753677368164	23.513858795166016	23.27436065673828	23.633987426757812	23.825700759887695	23.518709182739258	23.43766975402832	23.094181060791016	23.7166748046875	24.146032333374023	24.11854362487793	23.238252639770508	22.913515090942383	23.43561553955078	23.2131290435791	23.53333854675293	22.749114990234375	23.16588020324707	23.907520294189453	23.557695388793945	22.836313247680664	23.76997947692871	23.430891036987305	24.319589614868164	23.082311630249023	22.651809692382812	Homo sapiens	1:Experimental evidence at protein level	361	16	1.24071546928263	22.7345170035173	5.23166405190639	2.25181597637237E-06	7.48622594409077E-06	4.06807018936856	5.64746710392352	5.12573706944828	sp|O96008|TOM40_HUMAN	O96008	TOM40_HUMAN	TOMM40	Mitochondrial import receptor subunit TOM40 homolog		+	+
25.49187660217285	26.68629264831543	26.38360023498535	24.7471981048584	27.665678024291992	27.383712768554688	27.336183547973633	27.247766494750977	26.15251922607422	25.441547393798828	27.842355728149414	26.07608985900879	26.845109939575195	23.80719757080078	25.8067626953125	25.187580108642578	25.94932746887207	25.79578399658203	26.29511260986328	26.38336181640625	25.3098087310791	26.35926628112793	26.484758377075195	26.08731460571289	25.986600875854492	25.416379928588867	26.496572494506836	26.622560501098633	20.63737678527832	21.82890510559082	22.291484832763672	25.314878463745117	21.038286209106445	20.28139877319336	20.82931900024414	20.528865814208984	20.642778396606445	24.375612258911133	20.429475784301758	21.49041175842285	20.75674819946289	22.702943801879883	22.366268157958984	24.824520111083984	25.92962646484375	21.644309997558594	20.743528366088867	23.86440658569336	25.667255401611328	20.663103103637695	21.763702392578125	20.625301361083984	20.72216033935547	20.83049774169922	24.097030639648438	21.702123641967773	21.799835205078125	Homo sapiens	1:Experimental evidence at protein level	420	20	-4.11706853044567	24.099528079351	-11.5899771238624	5.98337527837606E-17	2.84938033526989E-15	28.2240140553049	16.2230537572755	14.5452495772665	sp|O96009|NAPSA_HUMAN	O96009	NAPSA_HUMAN	NAPSA	Napsin-A		+	+
23.226152420043945	22.287694931030273	22.012514114379883	21.599525451660156	22.559185028076172	22.207740783691406	20.760982513427734	21.103134155273438	21.648723602294922	22.407299041748047	22.215896606445312	21.04104232788086	20.966726303100586	22.149263381958008	21.794153213500977	21.521251678466797	20.378459930419922	22.388729095458984	20.523534774780273	22.00318717956543	22.670167922973633	21.404775619506836	21.876663208007812	21.762630462646484	22.737573623657227	22.702472686767578	20.73815155029297	23.246984481811523	22.912630081176758	22.48027992248535	23.91897964477539	22.22466278076172	22.56804084777832	23.102113723754883	22.309932708740234	20.683902740478516	21.666034698486328	21.309192657470703	20.655073165893555	23.78849983215332	21.30387306213379	20.14891242980957	22.19491195678711	20.64577865600586	21.71163558959961	22.284212112426758	21.57064437866211	23.203407287597656	23.00737953186035	20.893098831176758	23.372102737426758	22.56143569946289	20.996883392333984	21.831741333007812	21.603374481201172	21.638757705688477	22.19113540649414	Homo sapiens	1:Experimental evidence at protein level	259	27	0.164507297981721	21.9418993284869	0.71444804119463	0.477720774516525	0.536826533608493	-7.07897365457328	0.320825872257124	0.270166026529514	sp|O96011|PX11B_HUMAN	O96011	PX11B_HUMAN	PEX11B	Peroxisomal membrane protein 11B		+	
23.663928985595703	21.09480857849121	22.688953399658203	22.835588455200195	20.995752334594727	22.7080020904541	21.06734848022461	21.796892166137695	21.401212692260742	22.021604537963867	20.68613052368164	20.809471130371094	21.61304473876953	23.3148250579834	19.908884048461914	21.49779510498047	21.889434814453125	23.8544864654541	21.29547882080078	21.968496322631836	23.378070831298828	23.44887924194336	21.794509887695312	21.931074142456055	23.450305938720703	23.649864196777344	21.008480072021484	23.25082778930664	23.185087203979492	24.206958770751953	23.484821319580078	22.88006019592285	22.71904945373535	24.474533081054688	23.203094482421875	21.651514053344727	23.55845069885254	22.613595962524414	23.049091339111328	22.194652557373047	23.06667137145996	22.916786193847656	23.62262725830078	22.041093826293945	23.404367446899414	23.387054443359375	24.571853637695312	23.381378173828125	23.775976181030273	23.52548599243164	23.973007202148438	23.174068450927734	23.162124633789062	24.00851821899414	23.684951782226562	24.697751998901367	24.18610954284668	Homo sapiens	1:Experimental evidence at protein level	429	17	1.25832888231908	22.7504933177172	5.2962684818348	1.77082955919538E-06	6.0119492934533E-06	4.30314543389697	5.75182323726451	5.22098469103694	sp|O96019|ACL6A_HUMAN	O96019	ACL6A_HUMAN	ACTL6A	Actin-like protein 6A		+	+
26.69194984436035	26.589616775512695	26.162195205688477	25.41293716430664	26.07028579711914	26.200315475463867	25.235904693603516	26.179384231567383	25.36402130126953	24.95292091369629	25.997346878051758	26.15207290649414	26.72841453552246	26.29144859313965	26.1466007232666	25.496219635009766	25.442394256591797	25.93366050720215	26.527387619018555	25.779029846191406	26.22186851501465	26.12823486328125	25.885774612426758	25.46442222595215	26.161741256713867	25.8175048828125	25.440156936645508	25.69887351989746	23.612838745117188	24.970510482788086	25.279678344726562	25.56708526611328	23.338672637939453	23.160558700561523	21.331695556640625	23.941808700561523	23.12037467956543	23.898090362548828	23.22885513305664	22.966344833374023	22.987262725830078	23.83268165588379	21.671371459960938	24.77700424194336	25.16557502746582	23.024276733398438	23.162097930908203	23.530874252319336	25.44470977783203	22.81181526184082	23.812456130981445	24.3441162109375	23.773391723632812	24.97955322265625	23.96636199951172	23.033557891845703	23.187973022460938	Homo sapiens	1:Experimental evidence at protein level	134	2	-2.22214929721563	24.8077593921861	-11.0959561788671	3.60254177124857E-16	1.29544461243673E-14	26.4357866614146	15.4433909748672	13.8875811508197	sp|P00167|CYB5_HUMAN	P00167	CYB5_HUMAN	CYB5A	Cytochrome b5		+	+
