Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	20160805_Ling_Con_102B1 Spectral Count	20160805_Ling_Con_102B2 Spectral Count	20160805_Ling_Con_102B3 Spectral Count	20160805_Ling_Con_255B1 Spectral Count	20160805_Ling_Con_255B2 Spectral Count	20160805_Ling_Con_255B3 Spectral Count	20160805_Ling_Con_344B1 Spectral Count	20160805_Ling_Con_344B2 Spectral Count	20160805_Ling_Con_344B3 Spectral Count	20160805_Ling_U965_078B1 Spectral Count	20160805_Ling_U965_078B2 Spectral Count	20160805_Ling_U965_078B3 Spectral Count	20160805_Ling_U965_078_102A1 Spectral Count	20160805_Ling_U965_078_102A2 Spectral Count	20160805_Ling_U965_078_102A3 Spectral Count	20160805_Ling_U965_102B1 Spectral Count	20160805_Ling_U965_102B2 Spectral Count	20160805_Ling_U965_102B3 Spectral Count	20160805_Ling_U965_255A1 Spectral Count	20160805_Ling_U965_255A2 Spectral Count	20160805_Ling_U965_255A3 Spectral Count	20160805_Ling_U965_255B1 Spectral Count	20160805_Ling_U965_255B2 Spectral Count	20160805_Ling_U965_255B3 Spectral Count	20160805_Ling_U965_344B1 Spectral Count	20160805_Ling_U965_344B2 Spectral Count	20160805_Ling_U965_344B3 Spectral Count	20160805_Ling_Con_102B1 Unique Spectral Count	20160805_Ling_Con_102B2 Unique Spectral Count	20160805_Ling_Con_102B3 Unique Spectral Count	20160805_Ling_Con_255B1 Unique Spectral Count	20160805_Ling_Con_255B2 Unique Spectral Count	20160805_Ling_Con_255B3 Unique Spectral Count	20160805_Ling_Con_344B1 Unique Spectral Count	20160805_Ling_Con_344B2 Unique Spectral Count	20160805_Ling_Con_344B3 Unique Spectral Count	20160805_Ling_U965_078B1 Unique Spectral Count	20160805_Ling_U965_078B2 Unique Spectral Count	20160805_Ling_U965_078B3 Unique Spectral Count	20160805_Ling_U965_078_102A1 Unique Spectral Count	20160805_Ling_U965_078_102A2 Unique Spectral Count	20160805_Ling_U965_078_102A3 Unique Spectral Count	20160805_Ling_U965_102B1 Unique Spectral Count	20160805_Ling_U965_102B2 Unique Spectral Count	20160805_Ling_U965_102B3 Unique Spectral Count	20160805_Ling_U965_255A1 Unique Spectral Count	20160805_Ling_U965_255A2 Unique Spectral Count	20160805_Ling_U965_255A3 Unique Spectral Count	20160805_Ling_U965_255B1 Unique Spectral Count	20160805_Ling_U965_255B2 Unique Spectral Count	20160805_Ling_U965_255B3 Unique Spectral Count	20160805_Ling_U965_344B1 Unique Spectral Count	20160805_Ling_U965_344B2 Unique Spectral Count	20160805_Ling_U965_344B3 Unique Spectral Count	20160805_Ling_Con_102B1 Total Spectral Count	20160805_Ling_Con_102B2 Total Spectral Count	20160805_Ling_Con_102B3 Total Spectral Count	20160805_Ling_Con_255B1 Total Spectral Count	20160805_Ling_Con_255B2 Total Spectral Count	20160805_Ling_Con_255B3 Total Spectral Count	20160805_Ling_Con_344B1 Total Spectral Count	20160805_Ling_Con_344B2 Total Spectral Count	20160805_Ling_Con_344B3 Total Spectral Count	20160805_Ling_U965_078B1 Total Spectral Count	20160805_Ling_U965_078B2 Total Spectral Count	20160805_Ling_U965_078B3 Total Spectral Count	20160805_Ling_U965_078_102A1 Total Spectral Count	20160805_Ling_U965_078_102A2 Total Spectral Count	20160805_Ling_U965_078_102A3 Total Spectral Count	20160805_Ling_U965_102B1 Total Spectral Count	20160805_Ling_U965_102B2 Total Spectral Count	20160805_Ling_U965_102B3 Total Spectral Count	20160805_Ling_U965_255A1 Total Spectral Count	20160805_Ling_U965_255A2 Total Spectral Count	20160805_Ling_U965_255A3 Total Spectral Count	20160805_Ling_U965_255B1 Total Spectral Count	20160805_Ling_U965_255B2 Total Spectral Count	20160805_Ling_U965_255B3 Total Spectral Count	20160805_Ling_U965_344B1 Total Spectral Count	20160805_Ling_U965_344B2 Total Spectral Count	20160805_Ling_U965_344B3 Total Spectral Count	20160805_Ling_Con_102B1 Intensity	20160805_Ling_Con_102B2 Intensity	20160805_Ling_Con_102B3 Intensity	20160805_Ling_Con_255B1 Intensity	20160805_Ling_Con_255B2 Intensity	20160805_Ling_Con_255B3 Intensity	20160805_Ling_Con_344B1 Intensity	20160805_Ling_Con_344B2 Intensity	20160805_Ling_Con_344B3 Intensity	20160805_Ling_U965_078B1 Intensity	20160805_Ling_U965_078B2 Intensity	20160805_Ling_U965_078B3 Intensity	20160805_Ling_U965_078_102A1 Intensity	20160805_Ling_U965_078_102A2 Intensity	20160805_Ling_U965_078_102A3 Intensity	20160805_Ling_U965_102B1 Intensity	20160805_Ling_U965_102B2 Intensity	20160805_Ling_U965_102B3 Intensity	20160805_Ling_U965_255A1 Intensity	20160805_Ling_U965_255A2 Intensity	20160805_Ling_U965_255A3 Intensity	20160805_Ling_U965_255B1 Intensity	20160805_Ling_U965_255B2 Intensity	20160805_Ling_U965_255B3 Intensity	20160805_Ling_U965_344B1 Intensity	20160805_Ling_U965_344B2 Intensity	20160805_Ling_U965_344B3 Intensity	20160805_Ling_Con_102B1 MaxLFQ Intensity	20160805_Ling_Con_102B2 MaxLFQ Intensity	20160805_Ling_Con_102B3 MaxLFQ Intensity	20160805_Ling_Con_255B1 MaxLFQ Intensity	20160805_Ling_Con_255B2 MaxLFQ Intensity	20160805_Ling_Con_255B3 MaxLFQ Intensity	20160805_Ling_Con_344B1 MaxLFQ Intensity	20160805_Ling_Con_344B2 MaxLFQ Intensity	20160805_Ling_Con_344B3 MaxLFQ Intensity	20160805_Ling_U965_078B1 MaxLFQ Intensity	20160805_Ling_U965_078B2 MaxLFQ Intensity	20160805_Ling_U965_078B3 MaxLFQ Intensity	20160805_Ling_U965_078_102A1 MaxLFQ Intensity	20160805_Ling_U965_078_102A2 MaxLFQ Intensity	20160805_Ling_U965_078_102A3 MaxLFQ Intensity	20160805_Ling_U965_102B1 MaxLFQ Intensity	20160805_Ling_U965_102B2 MaxLFQ Intensity	20160805_Ling_U965_102B3 MaxLFQ Intensity	20160805_Ling_U965_255A1 MaxLFQ Intensity	20160805_Ling_U965_255A2 MaxLFQ Intensity	20160805_Ling_U965_255A3 MaxLFQ Intensity	20160805_Ling_U965_255B1 MaxLFQ Intensity	20160805_Ling_U965_255B2 MaxLFQ Intensity	20160805_Ling_U965_255B3 MaxLFQ Intensity	20160805_Ling_U965_344B1 MaxLFQ Intensity	20160805_Ling_U965_344B2 MaxLFQ Intensity	20160805_Ling_U965_344B3 MaxLFQ Intensity	Indistinguishable Proteins
sp|Q13045|FLII_HUMAN	Q13045	FLII_HUMAN	FLII	1269	Homo sapiens	1:Experimental evidence at protein level	Protein flightless-1 homolog	1.0	0.9989	2	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1199381.2	2789026.0	1366631.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1807468.6	1540864.2	1192021.6	0.0	0.0	0.0	
sp|Q13084|RM28_HUMAN	Q13084	RM28_HUMAN	MRPL28	256	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein bL28m	1.0	0.9971	3	8	8	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	2	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2497924.5	8714091.0	5363625.5	0.0	0.0	0.0	4077417.2	4490947.0	3539680.5	0.0	0.0	0.0	4836668.5	4219660.5	4922378.0	2219738.0	6489509.0	5994168.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3290114.5	4988821.5	4609667.0	0.0	0.0	0.0	2251451.8	2487384.0	1993783.9	0.0	0.0	0.0	4923322.5	4295260.0	3533380.5	2923704.2	3201554.8	3403530.8	
sp|Q13085|ACACA_HUMAN	Q13085	ACACA_HUMAN	ACACA	2346	Homo sapiens	1:Experimental evidence at protein level	Acetyl-CoA carboxylase 1	1.0	0.999	81	1074	878	1074	10	9	6	232	219	118	141	116	73	6	4	8	0	0	0	0	0	0	10	11	10	20	20	18	17	16	10	9	9	5	193	186	93	114	95	59	4	3	7	0	0	0	0	0	0	7	7	5	16	17	15	14	13	7	10	9	6	232	219	118	141	116	73	6	4	8	0	0	0	0	0	0	10	11	10	20	20	18	17	16	10	3.4732324E7	2.4606158E7	1.3363778E7	2.49629824E9	2.56603034E9	2.30855373E9	1.9312105E9	1.92102682E9	1.84163187E9	7297605.0	1.3781747E7	8773598.0	0.0	0.0	0.0	1321785.2	1383176.2	0.0	5.1249536E7	4.4307108E7	5.4805036E7	6.5411372E7	7.1817696E7	7.076632E7	4.4451936E7	4.4461208E7	3.8052152E7	5713130.5	4427644.0	3539447.5	1.80123216E8	1.93003952E8	1.5234584E8	1.36685696E8	1.20087656E8	1.10174888E8	2360486.0	3016739.5	2112051.5	0.0	0.0	0.0	1.5771091E7	1.6503588E7	0.0	8421990.0	7276223.5	8062509.0	9004749.0	1.0015284E7	9929977.0	6187528.5	6754002.0	7184795.0	
sp|Q13123|RED_HUMAN	Q13123	RED_HUMAN	IK	557	Homo sapiens	1:Experimental evidence at protein level	Protein Red	0.8842	0.9904	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	764162.25	785356.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	764162.25	785356.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q13148|TADBP_HUMAN	Q13148	TADBP_HUMAN	TARDBP	414	Homo sapiens	1:Experimental evidence at protein level	TAR DNA-binding protein 43	1.0	0.999	4	21	21	21	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	2	2	3	0	0	0	0	0	0	2	4	3	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	2	2	3	0	0	0	0	0	0	2	4	3	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	2	2	3	0	0	0	0	0	0	2	4	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1671566.4	1170524.4	4894351.0	0.0	0.0	0.0	2744815.0	3660455.0	2714461.2	0.0	0.0	0.0	1278304.4	662997.0	0.0	6622573.5	5732233.0	5887042.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1788074.0	1252109.5	1219173.9	0.0	0.0	0.0	1829656.5	2412841.2	1811938.4	0.0	0.0	0.0	1367401.8	1292616.0	0.0	3153368.8	2500267.0	2864207.0	
sp|Q13151|ROA0_HUMAN	Q13151	ROA0_HUMAN	HNRNPA0	305	Homo sapiens	1:Experimental evidence at protein level	Heterogeneous nuclear ribonucleoprotein A0	1.0	0.9966	2	4	4	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3434169.0	4015859.8	0.0	0.0	0.0	0.0	0.0	953628.8	1278420.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3434169.0	4015859.8	0.0	0.0	0.0	0.0	0.0	953628.8	1278420.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q13185|CBX3_HUMAN	Q13185	CBX3_HUMAN	CBX3	183	Homo sapiens	1:Experimental evidence at protein level	Chromobox protein homolog 3	1.0	0.999	5	20	6	20	0	0	0	0	0	0	0	0	0	1	1	6	0	0	0	3	3	2	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	0	0	0	3	3	2	0	0	0	1	2	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5569825.5	3953151.0	1.0334509E7	0.0	0.0	0.0	1.1482695E7	1.1046637E7	1.2464094E7	0.0	0.0	0.0	2225350.0	1295196.6	1754012.0	953046.4	743461.44	1201475.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3499348.8	3117613.8	2757085.0	0.0	0.0	0.0	6562848.5	6257489.0	6994854.0	0.0	0.0	0.0	2458162.5	1430698.0	1937513.9	1052752.5	821241.2	1327171.5	
sp|Q13200|PSMD2_HUMAN	Q13200	PSMD2_HUMAN	PSMD2	908	Homo sapiens	1:Experimental evidence at protein level	26S proteasome non-ATPase regulatory subunit 2	1.0	0.9975	2	3	3	3	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	995666.0	438239.66	0.0	0.0	2850832.5	0.0	985782.9	3150948.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	759891.44	687592.06	0.0	0.0	1512213.8	0.0	1546679.9	1560543.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q13206|DDX10_HUMAN	Q13206	DDX10_HUMAN	DDX10	875	Homo sapiens	1:Experimental evidence at protein level	Probable ATP-dependent RNA helicase DDX10	1.0	0.9989	3	7	7	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2527268.5	0.0	1370427.6	0.0	0.0	0.0	3367399.5	2529118.2	3431120.8	0.0	4179291.8	0.0	0.0	0.0	0.0	0.0	0.0	856051.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2527268.5	0.0	0.0	0.0	0.0	0.0	3367399.5	2529118.2	3431120.8	0.0	4179291.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q13231|CHIT1_HUMAN	Q13231	CHIT1_HUMAN	CHIT1	466	Homo sapiens	1:Experimental evidence at protein level	Chitotriosidase-1	1.0	0.999	3	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3877986.0	1985705.5	5684486.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2106986.5	2264387.8	2059743.0	
sp|Q13242|SRSF9_HUMAN	Q13242	SRSF9_HUMAN	SRSF9	221	Homo sapiens	1:Experimental evidence at protein level	Serine/arginine-rich splicing factor 9	1.0	0.9989	11	62	62	66	0	0	0	0	0	0	0	0	0	8	10	10	0	0	0	2	3	1	0	0	0	3	2	2	8	7	6	0	0	0	0	0	0	0	0	0	8	10	10	0	0	0	2	3	1	0	0	0	3	2	2	8	7	6	0	0	0	0	0	0	0	0	0	9	10	11	0	0	0	3	3	1	0	0	0	3	2	2	9	7	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5677175E7	2.1564492E7	2.3315284E7	0.0	0.0	0.0	5988536.0	1.0815976E7	1.1268485E7	0.0	0.0	0.0	4838684.0	3420912.8	1360661.5	1.4930645E7	1.8339232E7	2.0136806E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3541315.8	3682919.0	4193770.5	0.0	0.0	0.0	2122707.0	2109787.5	3203759.5	0.0	0.0	0.0	2017722.8	2021214.5	1901810.6	4491275.5	4611234.0	4688146.5	
sp|Q13243|SRSF5_HUMAN	Q13243	SRSF5_HUMAN	SRSF5	272	Homo sapiens	1:Experimental evidence at protein level	Serine/arginine-rich splicing factor 5	1.0	0.9989	3	3	3	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	2	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1216352.1	0.0	0.0	0.0	0.0	0.0	2364007.0	2516728.5	0.0	0.0	0.0	0.0	0.0	1343016.4	3921570.8	3324544.0	3212124.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1216352.1	0.0	0.0	0.0	0.0	0.0	2364007.0	2516728.5	0.0	0.0	0.0	0.0	0.0	918130.9	2851085.2	2401805.5	3212124.8	
sp|Q13247|SRSF6_HUMAN	Q13247	SRSF6_HUMAN	SRSF6	344	Homo sapiens	1:Experimental evidence at protein level	Serine/arginine-rich splicing factor 6	1.0	0.999	10	30	29	68	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	3	2	1	1	1	2	1	2	4	5	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	3	2	1	1	1	2	1	2	4	5	4	0	2	2	0	0	0	1	1	0	3	2	2	2	1	3	2	5	3	2	2	2	4	3	4	7	8	7	0.0	0.0	0.0	2886966.0	1893563.9	4497553.5	4006274.8	4799694.0	6136188.0	9513458.0	1.2461292E7	5106337.5	0.0	3556588.8	3680218.8	2.1353002E7	2.9671336E7	2.623515E7	4105694.5	2506092.2	3416377.8	1.3151972E7	4785256.5	6214892.5	3.3675756E7	3.2506836E7	2.9690668E7	0.0	0.0	0.0	1841265.5	2028687.1	2895772.8	3023448.2	3275605.2	3954976.5	4732060.0	5543669.0	5533380.0	0.0	3810384.0	3942836.2	1.1199642E7	1.4136701E7	1.1456965E7	2431253.2	2684925.0	3660167.8	6703956.5	4236851.5	5501887.5	1.3174086E7	1.3630319E7	1.2443764E7	
sp|Q13263|TIF1B_HUMAN	Q13263	TIF1B_HUMAN	TRIM28	835	Homo sapiens	1:Experimental evidence at protein level	Transcription intermediary factor 1-beta	1.0	0.999	16	67	67	67	3	2	3	0	0	0	0	0	0	4	3	7	0	0	0	15	15	11	0	0	0	1	0	0	1	1	1	3	2	3	0	0	0	0	0	0	4	3	7	0	0	0	15	15	11	0	0	0	1	0	0	1	1	1	3	2	3	0	0	0	0	0	0	4	3	7	0	0	0	15	15	11	0	0	0	1	0	0	1	1	1	7756053.0	7914274.0	4231088.0	1187471.2	0.0	0.0	1461900.4	1390014.2	1937258.6	1.0140692E7	7459339.0	7172325.5	369837.62	0.0	0.0	7.5647712E7	8.1383928E7	7.2948304E7	0.0	0.0	0.0	609417.2	0.0	1642674.9	2223508.0	5009546.0	5952584.5	3612440.0	3296274.2	2752998.2	1895760.0	0.0	0.0	2333877.5	2219113.5	3092771.8	2851287.5	2207730.0	1795072.6	590434.0	0.0	0.0	1.8755444E7	2.0062886E7	1.7153426E7	0.0	0.0	0.0	0.0	0.0	1511976.5	2033220.4	2171322.0	2418103.8	
sp|Q13342|SP140_HUMAN	Q13342	SP140_HUMAN	SP140	867	Homo sapiens	1:Experimental evidence at protein level	Nuclear body protein SP140	0.9616	0.997	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1294770.2	0.0	0.0	0.0	0.0	0.0	0.0	1683413.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1294770.2	0.0	0.0	0.0	0.0	0.0	0.0	1683413.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|Q9H930|SP14L_HUMAN
sp|Q13361|MFAP5_HUMAN	Q13361	MFAP5_HUMAN	MFAP5	173	Homo sapiens	1:Experimental evidence at protein level	Microfibrillar-associated protein 5	0.9999	0.995	2	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	966241.7	3182731.2	4719342.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3182731.2	4719342.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q13404|UB2V1_HUMAN	Q13404	UB2V1_HUMAN	UBE2V1	147	Homo sapiens	1:Experimental evidence at protein level	Ubiquitin-conjugating enzyme E2 variant 1	0.9863	0.999	1	3	3	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	557239.25	0.0	1879966.0	3473759.8	3253513.8	774655.25	960418.7	831884.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	557239.25	0.0	1879966.0	3473759.8	3253513.8	774655.25	960418.7	831884.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q13405|RM49_HUMAN	Q13405	RM49_HUMAN	MRPL49	166	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein mL49	1.0	0.999	2	12	12	12	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1731855.5	743646.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3070640.5	0.0	0.0	1143296.6	0.0	0.0	0.0	317376.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	644764.44	1095088.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1530047.4	0.0	0.0	1683609.2	0.0	0.0	0.0	467366.25	0.0	
sp|Q13418|ILK_HUMAN	Q13418	ILK_HUMAN	ILK	452	Homo sapiens	1:Experimental evidence at protein level	Scaffold protein ILK	1.0	0.9987	6	14	14	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	4	0	0	0	0	0	0	0.0	0.0	0.0	1142569.6	1187271.5	0.0	1053679.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9901289.0	8057475.0	6682131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1177489.2	1223557.2	0.0	1085882.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2501404.5	2812947.8	3149567.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q13423|NNTM_HUMAN	Q13423	NNTM_HUMAN	NNT	1086	Homo sapiens	1:Experimental evidence at protein level	NAD(P) transhydrogenase, mitochondrial	0.9072	0.9925	1	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1858149.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2028762.0	2444333.5	2262844.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1858149.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2028762.0	2444333.5	2262844.5	0.0	0.0	0.0	0.0	0.0	0.0	
